,a_x_mean,a_y_mean,a_z_mean,a_x_median,a_y_median,a_z_median,a_x_max,a_y_max,a_z_max,a_x_min,a_y_min,a_z_min,a_x_diff,a_y_diff,a_z_diff,g_x_mean,g_y_mean,g_z_mean,g_x_median,g_y_median,g_z_median,g_x_max,g_y_max,g_z_max,g_x_min,g_y_min,g_z_min,g_x_diff,g_y_diff,g_z_diff,o_x_mean,o_y_mean,o_z_mean,o_x_median,o_y_median,o_z_median,o_x_max,o_y_max,o_z_max,o_x_min,o_y_min,o_z_min,o_x_diff,o_y_diff,o_z_diff,fallen
10,-3.8439873417721535,-2.5174050632911387,4.463291139240505,-0.75,-3.9,5.15,35.9,21.4,39.2,-39.0,-37.8,-27.0,74.9,59.199999999999996,66.2,-0.052531645569620415,0.030063291139240545,-0.011708860759493641,-0.0,-0.05,0.0,6.0,10.0,3.7,-11.2,-6.9,-10.0,17.2,16.9,13.7,0.3215189873417729,-0.040189873417721476,-0.4901898734177241,0.4,0.0,-0.4,0.7,0.3,-0.2,-0.4,-0.4,-0.7,1.1,0.7,0.49999999999999994,1
11,2.9519713261648874,-1.26612903225807,7.7048387096773965,1.4,-3.3,9.0,39.2,36.3,38.9,-38.4,-38.3,-38.5,77.6,74.6,77.4,-0.009999999999999933,0.045714285714285686,0.16839285714285723,0.0,0.0,0.0,6.0,3.9,5.6,-5.7,-6.0,-7.4,11.7,9.9,13.0,0.17562724014337067,0.051433691756272056,0.22939068100358606,0.2,-0.0,0.4,0.5,0.4,0.7,-0.2,-0.2,-0.9,0.7,0.6000000000000001,1.6,1
12,-3.9272493573264753,-1.7215938303341864,6.616709511568125,-1.9,-3.2,8.1,39.2,38.9,39.2,-38.8,-25.7,-26.0,78.0,64.6,65.2,-0.09074550128534688,-0.07763496143958873,0.01311053984575842,0.0,0.0,0.0,18.4,5.7,8.3,-9.9,-4.7,-8.0,28.299999999999997,10.4,16.3,-0.17564766839378024,-0.14922279792746204,0.88756476683938,-0.1,-0.2,0.9,0.2,0.3,1.0,-0.7,-0.6,0.7,0.8999999999999999,0.8999999999999999,0.30000000000000004,1
13,-4.319888734353285,-0.28247566063977964,-0.14756606397774574,-1.6,0.4,1.7,35.4,34.9,21.9,-38.8,-39.2,-35.8,74.19999999999999,74.1,57.699999999999996,-0.07315716272600832,-0.009318497913769043,0.021974965229485402,0.0,-0.0,0.0,8.3,7.3,4.0,-6.6,-4.9,-5.6,14.9,12.2,9.6,0.18706536856745476,-0.5305980528511828,-0.08011126564673163,0.2,-0.5,-0.0,0.5,0.0,0.4,-0.3,-1.0,-0.6,0.8,1.0,1.0,1
14,-2.393668528864053,-2.5163873370577265,-1.6404096834264448,0.7,-2.3,-1.8,29.5,36.8,39.2,-38.8,-27.7,-39.1,68.3,64.5,78.30000000000001,-0.08528864059590305,0.00018621973929225816,-0.05996275605214159,0.0,0.0,0.0,7.5,2.5,2.4,-21.1,-10.6,-8.6,28.6,13.1,11.0,-0.46927374301675795,0.46052141527001483,-0.040782122905028265,-0.4,0.5,-0.1,0.3,0.8,0.4,-0.8,-0.1,-0.7,1.1,0.9,1.1,1
15,-1.712996389891686,1.2453068592057768,-4.859386281588447,1.4,3.3,-7.9,34.9,19.0,34.6,-38.6,-37.0,-30.3,73.5,56.0,64.9,-0.09474637681159429,0.04076086956521735,-0.21920289855072445,0.0,0.0,-0.0,7.8,4.7,7.1,-16.3,-4.2,-10.1,24.1,8.9,17.2,-0.5190217391304347,0.43894927536231537,-0.11847826086956526,-0.6,0.6,-0.1,0.3,1.0,0.2,-1.0,-0.2,-0.9,1.3,1.2,1.1,1
16,-6.261206896551723,1.4683908045977019,2.3327586206896544,-7.4,0.75,2.1500000000000004,11.7,38.8,34.4,-34.5,-16.5,-18.6,46.2,55.3,53.0,-0.2439655172413794,-0.09626436781609195,0.2123563218390805,-0.1,0.0,0.0,9.9,4.1,3.8,-6.0,-4.7,-4.6,15.9,8.8,8.399999999999999,-0.44080459770114955,-0.27614942528735653,0.4431034482758634,-0.4,-0.3,0.4,-0.0,0.3,0.9,-0.7,-0.7,0.0,0.7,1.0,0.9,1
17,-4.676551724137929,4.1896551724137945,0.9742528735632173,-2.9,3.6,-0.7,14.6,25.4,37.3,-38.9,-19.9,-13.5,53.5,45.3,50.8,-0.13348623853211,-0.028899082568807338,0.2511467889908256,-0.1,0.0,0.0,6.6,5.0,10.4,-10.8,-8.1,-3.3,17.4,13.1,13.7,0.44689655172413917,0.28482758620689475,-0.28160919540229723,0.4,0.2,-0.1,0.8,0.7,0.3,-0.2,-0.1,-0.9,1.0,0.7999999999999999,1.2,1
18,-0.5353996737357349,-2.7383360522022877,-0.6605220228384993,0.8,-4.5,1.5,19.1,9.5,31.6,-38.8,-39.2,-28.5,57.9,48.7,60.1,0.027243066884176215,-0.02577487765089726,-0.09755301794453507,0.0,-0.0,-0.0,12.3,6.9,6.2,-17.6,-5.6,-7.4,29.900000000000002,12.5,13.600000000000001,0.5189368770764088,0.24833887043189157,-0.19136212624584678,0.5,0.1,0.0,1.0,0.6,0.4,-0.1,-0.2,-0.9,1.1,0.8,1.3,1
19,-5.957528957528961,0.14208494208494407,5.362355212355226,-4.5,-0.4,5.45,18.6,30.3,39.1,-38.6,-31.0,-13.9,57.2,61.3,53.0,0.005791505791506026,-0.019498069498069474,0.178957528957529,-0.0,-0.0,0.0,9.4,6.2,6.5,-7.8,-3.9,-2.9,17.2,10.1,9.4,0.22823984526111957,0.2038684719535796,-0.5675048355899418,0.2,0.2,-0.5,0.6,0.6,-0.3,-0.1,-0.6,-1.0,0.7,1.2,0.7,1
20,-5.002935420743629,3.0080234833659487,4.862035225048925,-5.0,5.5,4.1,17.9,25.6,36.5,-28.2,-14.6,-5.0,46.099999999999994,40.2,41.5,-0.07495107632093917,-0.0890410958904109,0.15440313111546033,-0.0,-0.0,-0.0,3.7,4.2,6.7,-3.8,-6.2,-7.1,7.5,10.4,13.8,0.3115459882583168,0.25753424657534235,-0.2606653620352219,0.4,0.2,-0.1,0.6,0.6,0.4,-0.1,0.0,-1.0,0.7,0.6,1.4,1
21,-1.1902479338843095,-1.2074380165289222,-4.527933884297523,1.5,-0.9,-4.1,18.0,39.0,39.2,-38.6,-33.9,-36.0,56.6,72.9,75.2,-0.05867768595041313,-0.02231404958677684,-0.003305785123967039,-0.0,0.0,0.0,6.6,2.7,5.3,-9.2,-8.0,-8.3,15.799999999999999,10.7,13.600000000000001,0.7567880794701995,-0.15844370860927037,-0.11009933774834477,0.8,-0.2,0.0,1.0,0.4,0.3,-0.3,-0.5,-0.7,1.3,0.9,1.0,1
22,-5.790206185567017,2.030670103092782,0.4378865979381447,-6.25,0.6,0.7,17.6,37.2,38.1,-21.7,-26.2,-10.1,39.3,63.400000000000006,48.2,-0.1603092783505154,-0.17242268041237122,0.20773195876288683,-0.1,0.0,0.0,19.9,9.0,4.9,-5.7,-8.6,-3.0,25.599999999999998,17.6,7.9,-0.10360824742267914,0.46932989690721866,0.42706185567010685,-0.2,0.5,0.3,0.4,0.8,1.0,-0.6,-0.3,-0.4,1.0,1.1,1.4,1
23,-4.554280510018211,2.136612021857923,4.938615664845173,-2.5,4.1,6.1,16.4,27.0,39.2,-38.6,-30.8,-11.2,55.0,57.8,50.400000000000006,-0.11824817518248198,-0.15237226277372262,0.20492700729927002,-0.0,0.0,0.1,9.5,3.7,4.8,-6.1,-6.0,-3.7,15.6,9.7,8.5,0.35646630236794336,-0.05464480874316968,-0.692531876138431,0.3,-0.1,-0.7,0.7,0.4,-0.4,-0.2,-0.6,-0.9,0.8999999999999999,1.0,0.5,1
24,-4.9090476190476195,1.801428571428572,1.5964285714285715,-5.4,2.7,0.9,14.1,39.0,39.1,-38.8,-39.2,-35.8,52.9,78.2,74.9,0.015238095238095196,0.05380952380952377,-0.016666666666666722,0.1,0.0,0.05,30.0,13.0,12.1,-27.6,-9.0,-4.8,57.6,22.0,16.9,-0.08023809523809494,0.34452380952380807,0.47809523809523724,0.0,0.25,0.6,0.4,0.8,0.9,-0.7,-0.2,0.0,1.1,1.0,0.9,1
25,0.09347826086956765,-5.498097826086955,-1.580434782608696,-1.05,-5.6,-2.2,39.2,39.0,39.2,-31.9,-39.2,-39.1,71.1,78.2,78.30000000000001,-0.11657608695652173,0.05706521739130432,0.04918478260869574,0.0,0.0,0.0,10.9,18.9,16.9,-18.8,-5.6,-4.7,29.700000000000003,24.5,21.599999999999998,-0.532880434782607,-0.41277173913043497,0.15896739130434764,-0.6,-0.4,0.3,0.1,-0.0,0.6,-0.8,-0.8,-0.7,0.9,0.8,1.2999999999999998,1
26,-0.7551724137931074,-0.9572413793103487,-3.093103448275863,0.6,-0.2,-5.2,32.9,32.8,39.2,-39.0,-27.3,-39.1,71.9,60.099999999999994,78.30000000000001,-0.1926436781609195,-0.02459770114942525,-0.22022988505747118,0.0,-0.0,-0.0,8.0,10.5,4.5,-19.5,-9.0,-9.1,27.5,19.5,13.6,0.20781609195402373,0.5816091954023028,-0.3496551724137918,0.4,0.8,-0.1,0.6,0.9,0.2,-0.4,-0.3,-0.9,1.0,1.2,1.1,1
27,-5.291133004926121,3.6328407224958945,3.035303776683084,-4.8,6.5,3.1,14.9,24.3,16.9,-38.8,-27.9,-10.2,53.699999999999996,52.2,27.099999999999998,-0.09080459770114974,0.0175697865353038,0.12348111658456473,0.0,-0.0,0.0,5.6,2.5,7.8,-9.3,-4.5,-2.0,14.9,7.0,9.8,0.14013157894736697,-0.47500000000000075,-0.5611842105263212,0.1,-0.5,-0.6,0.7,-0.0,0.2,-0.3,-0.8,-1.0,1.0,0.8,1.2,1
28,-4.710375670840791,-1.712343470483005,-0.45796064400715675,-6.7,-2.3,2.2,24.8,22.6,39.2,-38.9,-39.2,-39.2,63.7,61.800000000000004,78.4,-0.00930232558139541,-0.15939177101967805,-0.04078711985688719,0.0,-0.0,0.0,7.9,2.1,4.4,-21.8,-9.8,-4.9,29.700000000000003,11.9,9.3,0.35089605734767343,-0.004480286738352179,-0.17311827956989123,0.4,-0.3,-0.2,0.8,0.7,0.4,-0.7,-0.5,-0.5,1.5,1.2,0.9,1
29,-3.1516447368421012,-1.3874999999999964,-0.6082236842105253,0.2,-2.6,0.1,39.2,16.6,39.2,-35.7,-38.7,-18.4,74.9,55.300000000000004,57.6,-0.013628899835796448,-0.11100164203612471,-0.10000000000000009,0.0,0.0,-0.0,8.2,4.3,6.2,-8.0,-15.2,-7.9,16.2,19.5,14.100000000000001,-0.11085526315789442,0.030427631578945534,-0.22286184210526394,-0.1,-0.0,-0.2,0.2,0.8,0.1,-0.6,-0.9,-0.8,0.8,1.7000000000000002,0.9,1
30,-3.4512145748987795,-0.34089068825910773,3.7473684210526326,-0.6,-2.4,4.55,26.1,38.9,31.1,-38.8,-39.2,-27.6,64.9,78.1,58.7,-0.02125506072874494,-0.09129554655870437,-0.020850202429149655,0.0,0.0,-0.0,13.9,3.6,5.7,-13.3,-14.7,-11.7,27.200000000000003,18.3,17.4,0.09451219512195069,0.19837398373983672,-0.7772357723577175,-0.1,0.3,-0.9,0.6,0.7,-0.4,-0.4,-0.5,-1.0,1.0,1.2,0.6,1
31,-3.9709251101321623,0.7068281938325993,3.3149779735682814,-1.35,0.4,1.9,13.0,25.7,33.7,-38.2,-18.7,-16.9,51.2,44.4,50.6,0.002202643171806072,-0.1753303964757708,-0.02092511013215869,0.0,0.0,0.0,6.7,5.9,5.4,-4.3,-10.9,-4.0,11.0,16.8,9.4,-0.09603524229074856,-0.1319383259911887,0.45264317180616775,-0.0,-0.1,0.5,0.4,0.9,0.9,-0.5,-0.7,0.0,0.9,1.6,0.9,1
32,-3.298278829604129,-5.696041308089481,-0.08950086058519542,0.2,-6.5,-1.2,21.4,38.9,39.2,-38.7,-39.2,-29.4,60.1,78.1,68.6,0.19793459552495707,-0.15559380378657484,-0.1731497418244407,-0.0,-0.0,0.0,22.1,5.9,6.1,-9.4,-8.3,-14.8,31.5,14.200000000000001,20.9,0.16299483648881255,-0.31256454388984584,0.6030981067125645,0.6,-0.4,0.5,0.7,0.7,1.0,-0.6,-0.5,0.2,1.2999999999999998,1.2,0.8,1
33,-3.3920000000000132,-2.7208000000000094,2.9824000000000006,0.7,-2.4,4.3,20.6,31.0,39.2,-27.9,-21.9,-39.0,48.5,52.9,78.2,-0.03509615384615383,-0.13878205128205112,0.03221153846153848,0.0,0.0,0.0,10.9,8.2,5.9,-10.7,-9.2,-4.6,21.6,17.4,10.5,-0.06162601626016248,0.13593495934959238,-0.5751219512195127,-0.3,0.2,-0.5,0.5,0.5,-0.3,-0.6,-0.8,-1.0,1.1,1.3,0.7,1
34,-2.4746987951807227,-0.7357429718875504,6.378514056224891,1.6,-0.7,9.0,24.7,38.2,39.2,-38.7,-39.2,-39.1,63.400000000000006,77.4,78.30000000000001,0.035943775100401434,-0.09457831325301203,0.10040160642570249,0.0,-0.0,0.0,8.0,2.9,4.5,-6.5,-9.8,-8.7,14.5,12.700000000000001,13.2,0.027108433734939777,0.13614457831325408,-0.5126506024096384,0.1,-0.1,-0.5,0.4,0.6,-0.1,-0.4,-0.2,-1.0,0.8,0.8,0.9,1
35,-2.4302477183832685,-2.713820078226853,-4.064928292046933,1.2,-3.8,-5.7,22.3,15.2,27.0,-38.7,-31.9,-31.7,61.0,47.099999999999994,58.7,-0.08776041666666644,0.006770833333333305,-0.13437499999999988,0.0,0.0,0.0,7.3,3.7,3.2,-13.8,-9.6,-7.8,21.1,13.3,11.0,-0.484485006518911,-0.3198174706649272,0.25593220338982803,-0.6,-0.6,0.1,0.8,0.4,0.8,-0.7,-0.8,-0.1,1.5,1.2000000000000002,0.9,1
36,-3.3496894409937887,-3.49275362318841,3.937474120082814,-0.5,-2.8,2.8,18.0,8.0,29.2,-20.4,-28.3,-9.8,38.4,36.3,39.0,-0.07060041407867497,-0.08633540372670806,-0.046376811594202934,0.0,-0.0,0.0,4.4,4.6,2.3,-5.1,-5.3,-6.5,9.5,9.899999999999999,8.8,-0.337966804979253,0.08070539419087165,0.3358921161825732,-0.5,-0.0,0.3,0.3,0.6,0.7,-0.6,-0.4,0.0,0.8999999999999999,1.0,0.7,1
37,-3.9657620041753545,-0.34175365344467545,3.187682672233823,-1.9,-2.0,1.4,34.5,31.6,25.9,-32.2,-17.4,-19.4,66.7,49.0,45.3,0.015448851774530351,-0.29352818371607525,0.050939457202505256,-0.0,-0.0,0.0,8.4,5.1,3.9,-7.5,-6.0,-5.4,15.9,11.1,9.3,0.13903966597077208,0.13757828810020956,-0.7365344467640909,0.0,0.2,-0.7,0.7,0.4,-0.3,-0.8,-0.3,-1.0,1.5,0.7,0.7,1
38,-3.460309278350517,0.46494845360824866,-2.6059278350515456,-1.55,0.55,-1.7,28.1,39.0,33.4,-38.9,-17.4,-38.9,67.0,56.4,72.3,-0.168041237113402,-0.17087628865979385,-0.15798969072164948,0.0,0.0,-0.1,14.0,5.0,7.4,-14.0,-12.7,-8.0,28.0,17.7,15.4,0.084155844155844,-0.1976623376623378,0.3924675324675332,0.1,-0.1,0.4,0.9,0.4,0.7,-0.7,-0.9,-0.2,1.6,1.3,0.8999999999999999,1
39,2.5213068181818232,0.9156250000000002,3.8593749999999973,-0.6,0.9,3.45,39.2,25.5,35.4,-38.2,-32.5,-39.2,77.4,58.0,74.6,-0.004829545454545545,0.2928977272727274,0.03693181818181793,-0.1,-0.0,0.1,8.1,6.7,8.1,-6.9,-2.4,-5.8,15.0,9.1,13.899999999999999,-0.07350427350427366,0.04786324786324778,-0.23162393162393205,-0.2,0.1,-0.4,0.6,0.5,0.3,-0.6,-0.6,-0.7,1.2,1.1,1.0,1
40,-3.1120098039215693,0.3541666666666665,-2.7178921568627437,0.6,1.8,-6.45,36.3,38.9,31.3,-38.9,-34.6,-34.9,75.19999999999999,73.5,66.2,-0.01593137254901959,-0.2041666666666668,0.07083333333333341,0.0,0.0,0.0,25.0,3.1,11.1,-13.7,-12.6,-11.3,38.7,15.7,22.4,0.2351351351351348,0.14619164619164646,0.4800982800982762,0.8,0.2,0.6,0.9,0.6,1.0,-0.6,-0.4,0.1,1.5,1.0,0.9,1
41,-3.1484756097560784,-2.3725609756097574,4.661432926829271,-2.45,-2.3,4.7,39.2,28.3,39.2,-38.8,-24.2,-39.1,78.0,52.5,78.30000000000001,-0.0016768292682926252,-0.08506097560975612,0.015853658536585283,-0.0,0.0,-0.0,9.9,2.1,3.3,-4.2,-14.2,-11.3,14.100000000000001,16.3,14.600000000000001,-0.23003048780487437,0.10594512195121959,0.312500000000001,-0.2,0.1,0.4,0.3,0.6,0.5,-0.5,-0.4,-0.3,0.8,1.0,0.8,1
42,-4.272760511883001,-2.994149908592325,6.061608775137121,-3.3,-3.1,6.9,33.6,17.2,38.9,-38.8,-27.2,-24.7,72.4,44.4,63.599999999999994,-0.08683729433272391,-0.05429616087751377,0.06800731261425963,0.0,-0.0,0.0,6.1,6.3,4.1,-5.3,-9.6,-6.3,11.399999999999999,15.899999999999999,10.399999999999999,0.22778793418647186,-0.25173674588665373,-0.08610603290676405,0.2,-0.3,-0.0,0.5,0.1,0.5,-0.1,-0.7,-0.5,0.6,0.7999999999999999,1.0,1
43,-1.785195530726259,-4.46578212290503,2.6191340782122863,0.1,-4.05,2.25,27.7,16.1,39.2,-38.9,-37.8,-28.7,66.6,53.9,67.9,-0.06340782122905016,-0.039245810055865936,0.0125698324022345,-0.0,0.0,0.0,17.4,3.1,7.3,-8.8,-6.4,-4.5,26.2,9.5,11.8,-0.22002801120448243,0.39047619047618976,-0.4162464985994432,-0.3,0.4,-0.4,0.3,0.8,0.2,-0.7,-0.3,-0.8,1.0,1.1,1.0,1
44,-4.963607594936713,-3.4123417721519,4.43607594936709,-3.25,-3.7,6.25,33.5,19.1,38.6,-38.7,-38.6,-27.2,72.2,57.7,65.8,-0.0838607594936709,-0.08322784810126584,0.06265822784810127,0.0,0.0,0.0,8.1,3.5,4.7,-8.5,-11.3,-5.3,16.6,14.8,10.0,-0.2575949367088589,-0.30917721518987257,0.8272151898734175,-0.2,-0.3,0.9,-0.0,0.2,1.0,-0.6,-0.6,0.4,0.6,0.8,0.6,1
45,-3.8523684210526326,-2.307894736842106,5.908157894736843,-2.45,-1.3,7.2,38.7,21.7,39.2,-38.8,-20.6,-22.6,77.5,42.3,61.800000000000004,-0.08578947368421026,0.0421052631578947,-0.06263157894736847,-0.1,0.0,0.0,9.1,8.7,9.7,-5.8,-12.2,-5.2,14.899999999999999,20.9,14.899999999999999,0.0018421052631578698,0.27973684210526323,-0.5560526315789452,0.0,0.3,-0.6,0.4,0.8,-0.0,-0.3,-0.1,-0.8,0.7,0.9,0.8,1
46,-3.2101910828025284,-4.173885350318486,6.038428874734615,-0.1,-3.9,8.9,19.9,24.7,18.1,-38.7,-25.3,-13.1,58.6,50.0,31.200000000000003,-0.09384288747346071,-0.07070063694267514,0.06390658174097666,-0.0,-0.0,0.0,9.6,2.1,5.0,-7.5,-4.4,-6.8,17.1,6.5,11.8,0.2560509554140102,0.25392781316348295,-0.8140127388534983,0.1,0.2,-0.9,0.7,0.5,-0.6,-0.1,-0.2,-0.9,0.7999999999999999,0.7,0.30000000000000004,1
47,-2.5738434163701127,-2.8898576512455536,6.178825622775805,0.55,-3.7,6.8,23.4,35.0,39.2,-38.7,-39.2,-17.1,62.1,74.2,56.300000000000004,-0.00962566844919798,0.046702317290552596,-0.018894830659536597,0.0,-0.0,0.0,5.1,10.3,7.2,-8.8,-6.0,-6.0,13.9,16.3,13.2,-0.033333333333332514,-0.26274509803921997,0.839750445632796,0.1,-0.4,0.9,0.2,0.2,1.0,-0.5,-0.6,0.2,0.7,0.8,0.8,1
48,-4.180288461538453,-2.4165865384615484,6.7353365384615485,-1.8,-3.6,8.8,36.9,10.3,39.1,-38.8,-23.9,-25.4,75.69999999999999,34.2,64.5,-0.07620192307692315,-0.050721153846153874,0.04374999999999991,0.0,0.0,0.0,5.2,4.0,3.7,-7.4,-3.9,-3.2,12.600000000000001,7.9,6.9,-0.016586538461538434,0.28774038461538637,-0.41129807692307896,-0.1,0.2,-0.4,0.4,0.6,0.2,-0.1,-0.1,-0.8,0.5,0.7,1.0,1
49,-3.9020700636942465,0.39474522292993575,-0.4076433121019073,-1.35,0.6499999999999999,-0.5,16.9,39.0,30.9,-38.8,-31.7,-39.1,55.699999999999996,70.7,70.0,-0.1510333863275041,-0.03767885532591414,0.02257551669316364,0.0,0.0,-0.0,7.0,3.8,5.3,-12.2,-4.6,-8.6,19.2,8.399999999999999,13.899999999999999,0.32384737678855735,-0.3496025437201914,-0.29825119236883607,0.3,-0.2,-0.2,0.7,0.1,0.2,-0.4,-0.9,-0.9,1.1,1.0,1.1,1
50,-3.65684007707129,-3.2599229287090545,5.672061657032756,-1.0,-2.5,7.1,10.0,17.5,36.2,-37.2,-37.6,-13.1,47.2,55.1,49.300000000000004,-0.08150289017341039,-0.022157996146435457,0.03622350674373792,-0.0,0.0,-0.0,4.9,3.1,3.7,-6.0,-6.6,-4.4,10.9,9.7,8.100000000000001,-0.3032755298651255,0.14219653179190875,0.2352601156069366,-0.3,-0.0,0.2,0.1,0.6,0.5,-0.6,-0.1,-0.1,0.7,0.7,0.6,1
51,-4.383257918552038,1.3470588235294116,-1.6138009049773723,-2.3,2.9,0.05,29.4,39.0,39.2,-38.7,-29.5,-32.0,68.1,68.5,71.2,-0.2002262443438912,-0.23416289592760187,0.12760180995475143,0.0,0.0,0.0,18.6,3.7,8.5,-8.7,-7.0,-6.6,27.3,10.7,15.1,0.5158371040724008,-0.15158371040723975,-0.47669683257918344,0.6,-0.3,-0.6,0.9,0.4,-0.1,-0.3,-0.6,-1.0,1.2,1.0,0.9,1
